L5,SY,GE,VEND,ITEM,COLUPC,PRODUCT TYPE,PACKAGE,FLAVOR/SCENT,FAT CONTENT,CALORIE LEVEL,STYLE,TYPE OF YOGURT
LA YOGURT,,1,53600,151,15360000151,YOGURT,PLASTIC CUP,PINA COLADA,NONFAT,LIGHT,MISSING,BLENDED
LA YOGURT,,2,53600,11,25360000011,YOGURT,PLASTIC CONTAINER,PLAIN,LOW FAT,MISSING,MISSING,MISSING
LA YOGURT,,1,53600,107,15360000107,YOGURT,PLASTIC CUP,PLAIN,LOW FAT,MISSING,MISSING,REGULAR
LA YOGURT,,2,53600,10107,25360010107,YOGURT,PLASTIC CONTAINER,PLAIN,NONFAT,MISSING,MISSING,MISSING
LA YOGURT,,3,53600,61,35360000061,YOGURT,PLASTIC CARTON,RASPBERRY,LOW FAT,MISSING,ORIGINAL,BLENDED
LA YOGURT,,1,53600,104,15360000104,YOGURT,PLASTIC CUP,RASPBERRY,1% MILKFAT,MISSING,KOSHER,FRUIT ON THE BOTTOM
LA YOGURT,,1,53600,120,15360000120,YOGURT,PLSTC CUP IN SLEEVE,MISSING,LOW FAT,MISSING,ORIGINAL,BLENDED
LA YOGURT,,2,53600,44,25360000044,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT,,3,53600,51,35360000051,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT,,1,53600,105,15360000105,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,KOSHER,FRUIT ON THE BOTTOM
LA YOGURT,,1,53600,55,15360000055,YOGURT,PLASTIC CONTAINER,STRAWBERRY,NONFAT,LIGHT,MISSING,BLENDED
LA YOGURT,,2,53600,8,25360000008,YOGURT,PLASTIC CUP,STRAWBERRY FRUIT CUP,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT,,1,53600,200,15360000200,YOGURT,SQUEEZE TUBE IN BOX,STRWBERRY & BLUBERRY,LOW FAT,70 CALORIES,NATURAL,BLENDED
LA YOGURT,,2,53600,81,25360000081,YOGURT,PLASTIC CONTAINER,STRAWBERRY BANANA,LOW FAT,150 CALORIES,ORIGINAL,BLENDED
LA YOGURT,,1,53600,106,15360000106,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,LOW FAT,MISSING,KOSHER,FRUIT ON THE BOTTOM
LA YOGURT,,1,53600,56,15360000056,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,NONFAT,LIGHT,MISSING,PRESTIRRED
LA YOGURT,,2,53600,53,25360000053,YOGURT,PLASTIC CONTAINER,VANILLA,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT,,2,53600,72930,25360072930,YOGURT,PLASTIC CONTAINER,VANILLA,LOW FAT,MISSING,SUNDAE,BLENDED
LA YOGURT,,1,53600,10131,15360010131,YOGURT,PLASTIC CUP,VANILLA,NONFAT,MISSING,MISSING,BLENDED
LA YOGURT,,1,53600,67,15360000067,YOGURT,PLASTIC CUP,VANILLA,NONFAT,LIGHT,MISSING,PRESTIRRED
LA YOGURT,,1,53600,4,15360000004,YOGURT,PLASTIC CUP,WHITE CHOC ALMOND,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT CUSTARD CLASSICS,,1,53600,10153,15360010153,YOGURT,PLASTIC CUP IN BOX,ASSORTED,LOW FAT,MISSING,CUSTARD,BLENDED
LA YOGURT CUSTARD CLASSICS,,2,53600,73,25360000073,YOGURT,PLASTIC CUP,BANANA,LOW FAT,160 CALORIES,CUSTARD,BLENDED
LA YOGURT CUSTARD CLASSICS,,1,53600,75,15360000075,YOGURT,PLASTIC CUP,COFFEE,LOW FAT,MISSING,CUSTARD,PRESTIRRED
LA YOGURT CUSTARD CLASSICS,,1,53600,74,15360000074,YOGURT,PLASTIC CUP,ORG STRAWBERY BANANA,LOW FAT,190 CALORIES,CUSTARD,BLENDED
LA YOGURT CUSTARD CLASSICS,,1,53600,72,15360000072,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,CUSTARD,BLENDED
LA YOGURT CUSTARD CLASSICS,,1,53600,69,15360000069,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,CUSTARD,BLENDED
LA YOGURT CUSTARD CLASSICS,,1,53600,70,15360000070,YOGURT,PLASTIC CUP,VANILLA,LOW FAT,MISSING,CUSTARD,BLENDED
LA YOGURT FRUIT FUSION,,1,53600,201,15360000201,YOGURT,SQUEEZE TUBE IN BOX,RASPBRY& STRWBRY BNA,MISSING,MISSING,GRADE A,BLENDED
LA YOGURT FRUIT LA MORE,,1,53600,34,15360000034,YOGURT,PLASTIC CUP,PEACH,NONFAT,MISSING,NATURAL,BLENDED
LA YOGURT FRUIT LA MORE,,1,53600,32,15360000032,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,NONFAT,MISSING,NATURAL,BLENDED
LA YOGURT FRUIT LA MORE,,2,53600,33,25360000033,YOGURT,PLASTIC CUP,VANILLA,NONFAT,MISSING,MISSING,BLENDED
LA YOGURT ORIGINAL,,1,53600,121,15360000121,YOGURT,PLSTC CUP IN SLEEVE,ASSORTED,LOW FAT,MISSING,ORIGINAL,BLENDED
LA YOGURT ORIGINAL,,1,53600,131,15360000131,YOGURT,PLASTIC CUP IN BOX,ASSORTED,LOW FAT,MISSING,ORIGINAL,BLENDED
LA YOGURT SABOR LATINO,,1,53600,126,15360000126,YOGURT,PLSTC CUP IN SLEEVE,ASSORTED,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT SABOR LATINO,,2,53600,10155,25360010155,YOGURT,PLASTIC CUP IN BOX,ASSORTED,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT SABOR LATINO,27,1,4205,36129,2.71E+12,YOGURT,PLASTIC CUP IN BOX,ASSORTED,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT SABOR LATINO,,1,53600,129,15360000129,YOGURT,PLASTIC CUP IN BOX,ASSORTED,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT SABOR LATINO,,1,53600,127,15360000127,YOGURT,PLASTIC CUP IN BOX,ASSORTED,LOW FAT,MISSING,RICH & CREAMY,BLENDED
LA YOGURT SABOR LATINO,,2,53600,30,25360000030,YOGURT,PLASTIC CUP,BANANA,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT SABOR LATINO,,2,53600,27,25360000027,YOGURT,PLASTIC CUP,GUAVA,LOW FAT,MISSING,GRADE A,BLENDED
LA YOGURT SABOR LATINO,,3,53600,26,35360000026,YOGURT,PLASTIC CUP,MANGO,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT SABOR LATINO,,1,53600,28,15360000028,YOGURT,PLASTIC CUP,PAPAYA,LOW FAT,MISSING,NATURAL,BLENDED
LA YOGURT SABOR LATINO,,1,53600,37,15360000037,YOGURT,PLASTIC CUP,PEAR,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT SABOR LATINO,,2,53600,29,25360000029,YOGURT,PLASTIC CUP,PASSION FRUIT,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT SABOR LATINO,,2,53600,42,25360000042,YOGURT,PLASTIC CONTAINER,STRAWBERRY KIWI,LOW FAT,MISSING,NATURAL,BLENDED
LA YOGURT SABOR LATINO,,1,53600,38,15360000038,YOGURT,PLASTIC CUP,STRAWBERRY VANILLA,LOW FAT,MISSING,MISSING,BLENDED
LA YOGURT SPLIT SPLATZ,,1,53600,202,15360000202,YOGURT,SQUEEZE TUBE IN BOX,MISSING,MISSING,MISSING,MISSING,BLENDED
LACTO,,6,53600,70069,65360070069,YOGURT,PLSTC CUP IN SLEEVE,PLAIN,LOW FAT,MISSING,NATURAL,REGULAR
KAROUN,7,1,96252,10032,7.20E+11,YOGURT,PLASTIC TUB,PLAIN,NONFAT,MISSING,GRADE A,REGULAR
KAROUN,7,1,96252,10001,7.20E+11,YOGURT,PLASTIC CONTAINER,PLAIN,REGULAR,220 CALORIES,ALL NATURAL,REGULAR
KAROUN,7,1,96252,10004,7.20E+11,YOGURT,PLASTIC CONTAINER,PLAIN,REGULAR,REGULAR,NATURAL,REGULAR
BYBLOS,,1,94379,210,19437900210,YOGURT,PLASTIC CONTAINER,PLAIN,LOW FAT,MISSING,KOSHER,MISSING
OMUR,,1,75013,20302,17501320302,YOGURT,PLASTIC CUP,PLAIN,REGULAR,LIGHT,NATURAL,REGULAR
SPEGA,8,1,94278,3,8.19E+11,YOGURT,GLASS JAR,APRICOT,LOW FAT,MISSING,ALL NATURAL,FRUIT ON THE BOTTOM
SPEGA,8,1,94278,5,8.19E+11,YOGURT,GLASS JAR,MISSING,LOW FAT,MISSING,ALL NATURAL,FRUIT ON THE BOTTOM
SPEGA,8,1,94278,1,8.19E+11,YOGURT,GLASS JAR,MIXED BERRY,LOW FAT,MISSING,ALL NATURAL,FRUIT ON THE BOTTOM
SPEGA,8,1,94278,7,8.19E+11,YOGURT,GLASS JAR,PLAIN,LOW FAT,MISSING,ALL NATURAL,REGULAR
PASCUAL,6,1,43501,11137,6.14E+11,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,LOW FAT,MISSING,MISSING,MISSING
LIBERTE,,1,65684,65450,16568465450,YOGURT,PLASTIC CUP,APPLE PIE,FULL FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
LIBERTE,,2,65684,65451,26568465451,YOGURT,PLASTIC CUP,COCONUT,FULL FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
LIBERTE,,1,65684,65615,16568465615,YOGURT,PLASTIC CONTAINER,MEDITERRANEAN,LOW FAT,MISSING,GREEK,BLENDED
LIBERTE,,1,65684,65432,16568465432,YOGURT,PLASTIC CUP,PEACH PASSION FRUIT,WHOLE,MISSING,MISSING,FRUIT ON THE BOTTOM
LIBERTE,,2,65684,65460,26568465460,YOGURT,PLASTIC CONTAINER,PLAIN,LOW FAT,MISSING,GRADE A,REGULAR
LIBERTE,,2,65684,65431,26568465431,YOGURT,PLASTIC CUP,MISSING,WHOLE,MISSING,MISSING,FRUIT ON THE BOTTOM
LIBERTE,,1,65684,65352,16568465352,YOGURT,PLASTIC CUP,RASPBERRY,LOW FAT,MISSING,MISSING,BLENDED
LIBERTE,,1,65684,65351,16568465351,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,MISSING,BLENDED
LIBERTE,,1,65684,65430,16568465430,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
LIBERTE,,1,65684,65350,16568465350,YOGURT,PLASTIC CUP,VANILLA,MISSING,MISSING,MISSING,BLENDED
LIBERTE,,1,65684,65434,16568465434,YOGURT,PLASTIC CUP,WILD BLACKBERRY,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
LIBERTE,,1,65684,65461,16568465461,YOGURT,PLASTIC CUP,PLAIN,LOW FAT,MISSING,MISSING,REGULAR
EL MEXICANO,,1,42743,12559,14274312559,YOGURT,PLASTIC CONTAINER,MANGO,MISSING,MISSING,MEXICAN,PRESTIRRED
EL MEXICANO,,1,42743,12560,14274312560,YOGURT,PLASTIC CONTAINER,PEACH,MISSING,MISSING,MEXICAN,PRESTIRRED
EL MEXICANO,,1,42743,12558,14274312558,YOGURT,PLASTIC CUP,STRAWBERRY,REGULAR,MISSING,MISSING,PRESTIRRED
MATANUSKA MAID,,1,73757,40023,17375740023,YOGURT,PLASTIC CUP,BANANA CREAM PIE,LOW FAT,LIGHT,MISSING,PRESTIRRED
MATANUSKA MAID,,2,73757,40016,27375740016,YOGURT,PLASTIC CUP,CHERRY VANILLA,NONFAT,MISSING,MISSING,PRESTIRRED
MATANUSKA MAID,,1,73757,40021,17375740021,YOGURT,PLASTIC CUP,HONEY PEACH,LOW FAT,LIGHT,MISSING,PRESTIRRED
MATANUSKA MAID,,2,73757,40018,27375740018,YOGURT,PLASTIC CUP,LEMON,NONFAT,MISSING,MISSING,PRESTIRRED
MATANUSKA MAID,,2,73757,40015,27375740015,YOGURT,PLASTIC CUP,RASPBERRY,NONFAT,MISSING,MISSING,PRESTIRRED
MATANUSKA MAID,,1,73757,40028,17375740028,YOGURT,PLASTIC CUP,MISSING,LOW FAT,LIGHT,MISSING,PRESTIRRED
MATANUSKA MAID,,2,73757,40013,27375740013,YOGURT,PLASTIC CONTAINER,STRAWBERRY,NONFAT,MISSING,MISSING,PRESTIRRED
MATANUSKA MAID,,1,73757,40020,17375740020,YOGURT,PLASTIC CUP,STRAWBERRY HONEY CRM,LOW FAT,LIGHT,MISSING,PRESTIRRED
MATANUSKA MAID,,2,73757,40019,27375740019,YOGURT,PLASTIC CONTAINER,VANILLA,NONFAT,MISSING,MISSING,BLENDED
MEADOW SWEET,7,1,60220,32001,7.16E+11,YOGURT,PLASTIC CONTAINER,PLAIN,MISSING,MISSING,MISSING,BLENDED
FIT N FREE,,1,14353,10232,11435310232,YOGURT,PLASTIC CUP,BLUEBERRY,LOW FAT,MISSING,MISSING,BLENDED
FIT N FREE,,1,14353,10230,11435310230,YOGURT,PLASTIC CUP,COFFEE,LOW FAT,MISSING,MISSING,BLENDED
FIT N FREE,,1,14353,10234,11435310234,YOGURT,PLASTIC CUP,VANILLA,LOW FAT,MISSING,MISSING,BLENDED
LEBEN,,1,14353,10004,11435310004,YOGURT,PLASTIC CUP,CHOCOLATE,LOW FAT,MISSING,MISSING,BLENDED
LEBEN,,1,14353,10001,11435310001,YOGURT,PLASTIC CUP,CHOCOLATE,LOW FAT,MISSING,MISSING,REGULAR
LEBEN,,1,14353,10002,11435310002,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,MISSING,BLENDED
LEBEN,,1,14353,10003,11435310003,YOGURT,PLASTIC CUP,VANILLA,LOW FAT,MISSING,NATURAL,BLENDED
MEHADRIN,,1,14353,10253,11435310253,YOGURT,PLASTIC CUP,MISSING,MISSING,MISSING,MISSING,MISSING
MEHADRIN,,2,14353,10205,21435310205,YOGURT,PLASTIC CUP,APRICOT,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
MEHADRIN,,2,14353,10204,21435310204,YOGURT,PLASTIC CUP,BLUEBERRY,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
MEHADRIN,,2,14353,10207,21435310207,YOGURT,PLASTIC CUP,COFFEE,LOW FAT,LOW CALORIE,MISSING,FRUIT ON THE BOTTOM
MEHADRIN,,1,14353,10210,11435310210,YOGURT,PLASTIC CUP,CHERRY VANILLA,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
MEHADRIN,,1,14353,10208,11435310208,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
MEHADRIN,,2,14353,10201,21435310201,YOGURT,PLASTIC CUP,PLAIN,LOW FAT,MISSING,MISSING,MISSING
MEHADRIN,,2,14353,10251,21435310251,YOGURT,PLASTIC CUP,PLAIN,REGULAR,MISSING,MISSING,BLENDED
MEHADRIN,,2,14353,10209,21435310209,YOGURT,PLASTIC CUP,RASPBERRY,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
MEHADRIN,,2,14353,10202,21435310202,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
MEHADRIN,,2,14353,10203,21435310203,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
MEHADRIN,,2,14353,10206,21435310206,YOGURT,PLASTIC CUP,VANILLA,LOW FAT,MISSING,MISSING,PRESTIRRED
MEHADRIN,,2,14353,10252,21435310252,YOGURT,PLASTIC CUP,VANILLA,REGULAR,MISSING,MISSING,BLENDED
MEHADRIN SLIM 80,,1,14353,10304,11435310304,YOGURT,PLASTIC CUP,BLUEBERRY,NONFAT,80 CALORIES,MISSING,BLENDED
MEHADRIN SLIM 80,,1,14353,10301,11435310301,YOGURT,PLASTIC CUP,CAPPUCCINO,NONFAT,80 CALORIES,MISSING,BLENDED
MEHADRIN SLIM 80,,1,14353,10306,11435310306,YOGURT,PLASTIC CUP,PEACH,NONFAT,80 CALORIES,MISSING,BLENDED
MEHADRIN SLIM 80,,1,14353,10302,11435310302,YOGURT,PLASTIC CUP,RASPBERRY,NONFAT,80 CALORIES,MISSING,BLENDED
MEHADRIN SLIM 80,,1,14353,10305,11435310305,YOGURT,PLASTIC CUP,STRAWBERRY,NONFAT,80 CALORIES,MISSING,BLENDED
MEHADRIN SLIM 80,,1,14353,10303,11435310303,YOGURT,PLASTIC CUP,VANILLA,NONFAT,80 CALORIES,MISSING,BLENDED
DAIRY DELIGHT,7,1,42906,17561,7.14E+11,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,LOW FAT,MISSING,MISSING,MISSING
OBERWEIS DAIRY,6,2,16029,27025,6.22E+11,YOGURT,PLASTIC CUP,BLACK CHERRY,LOW FAT,MISSING,MISSING,BLENDED
OBERWEIS DAIRY,6,1,16029,3615,6.12E+11,YOGURT,PLASTIC CUP,BLACK CHERRY,LOW FAT,MISSING,GRADE A,BLENDED
OBERWEIS DAIRY,6,1,16029,3620,6.12E+11,YOGURT,PLASTIC CUP,BLUEBERRY,LOW FAT,MISSING,GRADE A,BLENDED
OBERWEIS DAIRY,6,2,16029,27030,6.22E+11,YOGURT,PLASTIC CUP,BLUEBERRY,LOW FAT,MISSING,MISSING,PRESTIRRED
OBERWEIS DAIRY,6,1,16029,3626,6.12E+11,YOGURT,PLASTIC CUP,FRENCH VANILLA,LOW FAT,MISSING,MISSING,BLENDED
OBERWEIS DAIRY,6,1,16029,3630,6.12E+11,YOGURT,PLASTIC CUP,LEMON,LOW FAT,MISSING,GRADE A,BLENDED
OBERWEIS DAIRY,6,2,16029,27015,6.22E+11,YOGURT,PLASTIC CUP,LEMON,LOW FAT,MISSING,MISSING,PRESTIRRED
OBERWEIS DAIRY,6,1,16029,3635,6.12E+11,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,GRADE A,BLENDED
OBERWEIS DAIRY,6,1,16029,3640,6.12E+11,YOGURT,PLASTIC CUP,RASPBERRY,LOW FAT,MISSING,GRADE A,BLENDED
OBERWEIS DAIRY,6,2,16029,27020,6.22E+11,YOGURT,PLASTIC CUP,RASPBERRY,LOW FAT,MISSING,MISSING,PRESTIRRED
OBERWEIS DAIRY,6,1,16029,3645,6.12E+11,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,GRADE A,BLENDED
OBERWEIS DAIRY,6,1,16029,27010,6.12E+11,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,NATURAL,BLENDED
OLD HOME,,1,70322,592,17032200592,YOGURT,PLASTIC CARTON,BLACK CHERRY,FAT FREE,LIGHT,MISSING,MISSING
OLD HOME,,1,70322,751,17032200751,YOGURT,PLASTIC CUP,BLACK CHERRY,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
OLD HOME,,1,70322,757,17032200757,YOGURT,PLASTIC CONTAINER,BLACK CHERRY,REGULAR,MISSING,NATURAL,MISSING
OLD HOME,,3,70322,10602,37032210602,YOGURT,PLASTIC CUP,LEMON,MISSING,MISSING,NATURAL,MISSING
OLD HOME,,1,70322,753,17032200753,YOGURT,PLASTIC CUP,MIXED BERRY,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
OLD HOME,,1,70322,701,17032200701,YOGURT,PLASTIC CUP,ORANGE CREAM,LOW FAT,MISSING,MISSING,BLENDED
OLD HOME,,1,70322,593,17032200593,YOGURT,PLASTIC CARTON,PEACH,FAT FREE,LIGHT,MISSING,BLENDED
OLD HOME,,1,70322,754,17032200754,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
OLD HOME,,2,70322,10600,27032210600,YOGURT,CARTON,PLAIN,MISSING,MISSING,NATURAL,REGULAR
OLD HOME,,1,70322,10650,17032210650,YOGURT,PLASTIC CARTON,PLAIN,MISSING,MISSING,NATURAL,REGULAR
OLD HOME,,1,70322,10653,17032210653,YOGURT,PLASTIC CARTON,PLAIN,NONFAT,MISSING,MISSING,MISSING
OLD HOME,,1,70322,10665,17032210665,YOGURT,PLASTIC CARTON,PLAIN,NONFAT,MISSING,NATURAL,MISSING
OLD HOME,,2,70322,616,27032200616,YOGURT,PLASTIC CUP,PLAIN,NONFAT,LOW CALORIE,NATURAL,REGULAR
OLD HOME,,1,70322,10660,17032210660,YOGURT,CARTON,PLAIN,REGULAR,LOW CALORIE,NATURAL,REGULAR
OLD HOME,,1,70322,750,17032200750,YOGURT,PLASTIC CUP,RASPBERRY,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
OLD HOME,,1,70322,591,17032200591,YOGURT,PLASTIC CONTAINER,RASPBERRY,NONFAT,LIGHT,MISSING,MISSING
OLD HOME,,3,70322,10604,37032210604,YOGURT,PLASTIC CONTAINER,RASPBERRY,NONFAT,260 CALORIES,NATURAL,MISSING
OLD HOME,,1,70322,756,17032200756,YOGURT,PLASTIC CONTAINER,RASPBERRY,REGULAR,MISSING,NATURAL,MISSING
OLD HOME,,3,70322,10603,37032210603,YOGURT,PLASTIC CONTAINER,STRAWBERRY,MISSING,MISSING,NATURAL,MISSING
OLD HOME,,1,70322,590,17032200590,YOGURT,PLASTIC TUB,STRAWBERRY,FAT FREE,LIGHT,MISSING,BLENDED
OLD HOME,,1,70322,749,17032200749,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
OLD HOME,,1,70322,755,17032200755,YOGURT,PLASTIC CONTAINER,STRAWBERRY,REGULAR,MISSING,NATURAL,MISSING
OLD HOME,,1,70322,752,17032200752,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
OLD HOME,,1,70322,10662,17032210662,YOGURT,CARTON,VANILLA,MISSING,MISSING,MISSING,MISSING
OLD HOME,,1,70322,10652,17032210652,YOGURT,PLASTIC CARTON,VANILLA,MISSING,MISSING,NATURAL,BLENDED
OLD HOME,,3,70322,10601,37032210601,YOGURT,PLASTIC CUP,VANILLA,FULL FAT,MISSING,NATURAL,MISSING
OLD HOME,,1,70322,758,17032200758,YOGURT,PLASTIC CUP,VANILLA,LOW FAT,MISSING,ORIGINAL,MISSING
OLD HOME,,3,70322,617,37032200617,YOGURT,PLASTIC CUP,VANILLA,NONFAT,MISSING,NATURAL,MISSING
OLD HOME,,1,70322,10654,17032210654,YOGURT,PLASTIC CARTON,VANILLA,NONFAT,MISSING,NATURAL,MISSING
OLD HOME,,1,70322,10666,17032210666,YOGURT,CARTON,VANILLA,NONFAT,MISSING,NATURAL,MISSING
OLD HOME FOR KIDS,,1,70322,232,17032200232,YOGURT,PLASTIC CUP,BERRY BLUE BURST,LOW FAT,MISSING,MISSING,BLENDED
OLD HOME FOR KIDS,,1,70322,233,17032200233,YOGURT,PLASTIC CUP,CHERRY MANIA,LOW FAT,MISSING,MISSING,PRESTIRRED
OLD HOME FOR KIDS,,1,70322,234,17032200234,YOGURT,PLASTIC CUP,EXTREME ORANGE,LOW FAT,MISSING,MISSING,MISSING
OLD HOME FOR KIDS,,1,70322,231,17032200231,YOGURT,PLASTIC CUP,RASPBERRY,LOW FAT,MISSING,MISSING,BLENDED
OLD HOME FOR KIDS,,1,70322,3230,17032203230,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,LOW FAT,MISSING,MISSING,MISSING
OLD HOME FOR KIDS,,1,70322,235,17032200235,YOGURT,PLASTIC CUP,WATERMELON WHIPLASH,LOW FAT,MISSING,MISSING,MISSING
OLD HOME GAYMONT,,1,70322,345,17032200345,YOGURT,CARTON,BANANA STRAWBERRY,LOW FAT,MISSING,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,319,17032200319,YOGURT,PLASTIC CONTAINER,BLACK CHERRY,1.5% MILKFAT,LOW CALORIE,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,344,17032200344,YOGURT,CARTON,BLACK CHERRY,1.5% MILKFAT,LOW CALORIE,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,341,17032200341,YOGURT,CARTON,BLUEBERRY,1.5% MILKFAT,LOW CALORIE,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,318,17032200318,YOGURT,PLASTIC CONTAINER,CHERRY VANILLA,LOW FAT,LOW CALORIE,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,320,17032200320,YOGURT,PLASTIC CONTAINER,FRENCH VANILLA,LOW FAT,MISSING,MISSING,MISSING
OLD HOME GAYMONT,,1,70322,307,17032200307,YOGURT,PLASTIC CONTAINER,LIME,LOW FAT,MISSING,MISSING,MISSING
OLD HOME GAYMONT,,1,70322,306,17032200306,YOGURT,PLASTIC CONTAINER,LEMON,LOW FAT,MISSING,MISSING,MISSING
OLD HOME GAYMONT,,1,70322,346,17032200346,YOGURT,CARTON,LEMON,LOW FAT,MISSING,MISSING,MISSING
OLD HOME GAYMONT,,1,70322,309,17032200309,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,347,17032200347,YOGURT,CARTON,PEACH,LOW FAT,MISSING,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,316,17032200316,YOGURT,PLASTIC CONTAINER,PUMPKIN,LOW FAT,LOW CALORIE,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,312,17032200312,YOGURT,PLASTIC CONTAINER,RASPBERRY,LOW FAT,MISSING,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,342,17032200342,YOGURT,CARTON,RASPBERRY,LOW FAT,MISSING,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,314,17032200314,YOGURT,PLASTIC CONTAINER,STRAWBERRY,LOW FAT,LOW CALORIE,MISSING,PRESTIRRED
OLD HOME GAYMONT,,1,70322,340,17032200340,YOGURT,CARTON,STRAWBERRY,LOW FAT,MISSING,MISSING,PRESTIRRED
OLD HOME GAYMONT,,3,70322,321,37032200321,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,1.5% MILKFAT,MISSING,MISSING,MISSING
OLD HOME VELVET DELIGHT,,1,70322,244,17032200244,YOGURT,PLASTIC CUP,APPLE PIE,MISSING,MISSING,GRADE A,PRESTIRRED
OLD HOME VELVET DELIGHT,,1,70322,242,17032200242,YOGURT,PLASTIC CUP,LEMON,REGULAR,240 CALORIES,MISSING,MISSING
OLD HOME VELVET DELIGHT,,1,70322,245,17032200245,YOGURT,PLASTIC CUP,ORANGE CREAM,REGULAR,240 CALORIES,MISSING,MISSING
OLD HOME VELVET DELIGHT,,1,70322,243,17032200243,YOGURT,PLASTIC CONTAINER,PEACH,REGULAR,240 CALORIES,MISSING,MISSING
OLD HOME VELVET DELIGHT,,1,70322,241,17032200241,YOGURT,PLASTIC CUP,RASPBERRY,WHOLE,MISSING,MISSING,BLENDED
OLD HOME VELVET DELIGHT,,1,70322,240,17032200240,YOGURT,PLASTIC CUP,STRAWBERRY,WHOLE,MISSING,MISSING,BLENDED
OLD HOME 100 CALORIE,,2,70322,693,27032200693,YOGURT,PLASTIC CUP,BLACK CHERRY,NONFAT,MISSING,MISSING,MISSING
OLD HOME 100 CALORIE,,2,70322,690,27032200690,YOGURT,PLASTIC CUP,BLUEBERRY,NONFAT,MISSING,MISSING,MISSING
OLD HOME 100 CALORIE,,1,70322,699,17032200699,YOGURT,PLASTIC CUP,KEY LIME PIE,NONFAT,100 CALORIES,MISSING,MISSING
OLD HOME 100 CALORIE,,2,70322,694,27032200694,YOGURT,PLASTIC CUP,LEMON,NONFAT,MISSING,MISSING,MISSING
